Официально: зарплата врачей уже 2300 рублей, https://imgproxy.onliner.by/nVLMdnhRy8WBNhF1g0hbw3J-_2zdoslEXo66iRtWY1s/rt:fill/s:748:310/aHR0cHM6Ly9jb250/ZW50Lm9ubGluZXIu/Ynkvd2lkZ2V0L25l/d3Mvb3JpZ2luYWwv/YzdjODc5ZGM5OTA2/NWVkNjhmNTZiM2Q0/YzgzNzYwYTQuanBl/Zw.jpg, 
Черная пятница в Каталоге, https://imgproxy.onliner.by/fu9RhmdP1VdWwL-OfEf_HccNrvBWjcnMXXF2aPs0fbM/rt:fill/s:748:310/aHR0cHM6Ly9jb250/ZW50Lm9ubGluZXIu/Ynkvd2lkZ2V0L3Rp/bGVzLzF4MS9iZjIz/OTIzNjRhYmZkZmM3/NzFhZmI3NTNjMTI0/NGNkNS5qcGVn.jpg, Все скидки на одной странице
Ограбления века. Вырыть тоннель и украсть 3,5 тонны денег, https://imgproxy.onliner.by/oo04J09H3LwIaRQWMxRPssJoJ5xxJNlfzNoXD2tI6R4/rt:fill/s:748:310/aHR0cHM6Ly9jb250/ZW50Lm9ubGluZXIu/Ynkvd2lkZ2V0L25l/d3Mvb3JpZ2luYWwv/ZGY5MmY3ZmZmZWVh/ZWE1YTQ1MDBjNDBl/ZWVmODAwMzQuanBl/Zw.jpg, 
Пожар в Минске: «Дом сгорел за 5 минут», https://imgproxy.onliner.by/qdxKZkPBARy9xLZti0IPrksvohBwJT6mTITE8sI7ig4/rt:fill/s:748:310/aHR0cHM6Ly9jb250/ZW50Lm9ubGluZXIu/Ynkvd2lkZ2V0L25l/d3Mvb3JpZ2luYWwv/M2IyYTAyZDI2N2Qx/NTI2MWVkNWNlZjgz/ZWI2NTZkNGIuanBl/Zw.jpg, 
Как в разгар Холодной войны на США упали две атомные бомбы, https://imgproxy.onliner.by/QL40Oe_Qkdl3D-o4ZLC57d8nxxIvwoHBm2iYU-JaVKE/rt:fill/s:748:310/aHR0cHM6Ly9jb250/ZW50Lm9ubGluZXIu/Ynkvd2lkZ2V0L25l/d3Mvb3JpZ2luYWwv/MWVmZGEzY2VkNzRm/NTUyMTlmY2Y4M2Fi/ZDBkODVjOWMuanBl/Zw.jpg, 
Минчанин устроился на нехорошую работу и сбежал через две недели, https://imgproxy.onliner.by/j6_hhaRmOWg5L_5dbPVuUXyBjcUzIylhunvsoKho0ZY/rt:fill/s:748:310/aHR0cHM6Ly9jb250/ZW50Lm9ubGluZXIu/Ynkvd2lkZ2V0L25l/d3Mvb3JpZ2luYWwv/NmYzNzZjOTEzZWI5/ZTVlYWY4MGVhYWQw/ZjNkOWQyOTkuanBl/Zw.jpg, 
Самые жуткие места: остров, который кишит змеями, https://imgproxy.onliner.by/9pmZrVWLb0Wd0h3buvRD0KbAVSIxdH3UOREoI1_Vk7c/rt:fill/s:748:310/aHR0cHM6Ly9jb250/ZW50Lm9ubGluZXIu/Ynkvd2lkZ2V0L25l/d3Mvb3JpZ2luYWwv/ZWRmY2ExNjIyZjVj/MThmYTFiNWVlNzE0/NzY5Yjc3YzUuanBl/Zw.jpg, 
Паглядзiце, з якiх стужак пачалося беларускае кіно, https://imgproxy.onliner.by/JWuc4R8F9mUDhqBxrex08EnWXLD1vN-7o0GccZt-wao/rt:fill/s:748:310/aHR0cHM6Ly9jb250/ZW50Lm9ubGluZXIu/Ynkvd2lkZ2V0L25l/d3Mvb3JpZ2luYWwv/OWRmYjIzNjhhZTJj/M2EwNGZjZjJhNTZk/NTEzMjEzNmEuanBl/Zw.jpg, 
Выбираем свежую машину до $7000, https://imgproxy.onliner.by/7_EjJkd-TD3pj1fbO-yUMHKFBIU2nlJSXsx7ZgFdpQg/rt:fill/s:748:310/aHR0cHM6Ly9jb250/ZW50Lm9ubGluZXIu/Ynkvd2lkZ2V0L25l/d3Mvb3JpZ2luYWwv/ZjE4N2Y1NDg2NGU4/MmE4YjUyOGFlNDdi/NzE2NmY5NjUuanBl/Zw.jpg, 
Изучаем каркасник в стиле барнхаус под Минском, https://imgproxy.onliner.by/02SN48b9pWrB_LiizTuZ3hmzAHXNXGgboYcVtUfK6io/rt:fill/s:748:310/aHR0cHM6Ly9jb250/ZW50Lm9ubGluZXIu/Ynkvd2lkZ2V0L25l/d3Mvb3JpZ2luYWwv/OTI3ZjgwMTlhY2Vi/NTcwMTdmZGNhNjAz/Y2M1MjQzZTcuanBl/Zw.jpg, 
Оливковое или подсолнечное: на каком масле жарить?, https://imgproxy.onliner.by/LY-3oBDi014R-bez-0SQ0Uq2T9S5NBZUq7srHOe_vjc/rt:fill/s:748:310/aHR0cHM6Ly9jb250/ZW50Lm9ubGluZXIu/Ynkvd2lkZ2V0L25l/d3Mvb3JpZ2luYWwv/NzIxMjkzMmZjNDI3/NDRjZGExYzAwMmI2/NWY5NGVmNzEuanBl/Zw.jpg, 
Mazda MX-5 (ND)Ford Transit IV EM 470Mini Cooper (F55/F56) Рестайлинг, https://content.onliner.by/automarket/2709546/380x240/489b8c14af0107b4cd9e9398efbf7fc8.jpeg, 
                2017,
                55 000 км,
                серый,                 кабриолет,
                бензин 2 л,
                автоматическая,
                задний привод,
                Минск            
                2019,
                47 000 км,
                белый,                 фургон,
                дизель 2.2 л,
                механическая,
                задний привод,
                Минск            
                2018,
                48 000 км,
                красный,                 хетчбэк,
                бензин 1.5 л,
                автоматическая,
                передний привод,
                Минск            
